1550;515;107.0;2020-11-24 21:22:58 -0300
1533;515;1431.9;2020-11-24 19:05:33 -0300
1532;515;885.988125;2020-11-24 19:05:33 -0300
1531;431;1100.0;2020-11-24 17:00:00 -0300
1529;515;300.0;2020-11-24 16:11:06 -0300
1523;515;50.0;2020-11-24 15:09:21 -0300
1520;515;500.0;2020-11-24 13:40:07 -0300
1518;515;500.0;2020-11-24 13:38:02 -0300
1515;73;5000.0;2020-11-24 13:04:56 -0300
1507;370;50.0;2020-11-23 13:45:41 -0300
1504;495;2.499;2020-11-23 08:49:44 -0300
1456;443;20.0;2020-11-13 19:07:11 -0300
1430;74;20000.0;2020-11-11 15:03:15 -0300
1424;370;50.0;2020-11-11 09:03:32 -0300
1422;431;10.0;2020-11-10 22:38:07 -0300
1421;431;100.0;2020-11-10 22:37:07 -0300
1407;495;12.9472;2020-11-07 19:11:46 -0300
1397;495;16.808;2020-11-03 19:13:10 -0300
1394;443;25.0;2020-11-03 07:44:36 -0300
1385;370;20.0;2020-11-01 11:34:59 -0300
1379;495;20.0;2020-10-31 10:55:09 -0300
1362;370;20.0;2020-10-27 11:13:25 -0300
1354;74;2.0;2020-10-25 10:08:25 -0300
1349;203;100.0;2020-10-16 16:30:00 -0300
1336;449;6.63;2020-10-10 12:48:23 -0300
1290;4;21.87;2020-10-05 22:07:45 -0300
1265;449;34.1946;2020-10-03 23:13:01 -0300
1258;449;20.0;2020-10-02 14:29:06 -0300
1251;454;20.0;2020-10-01 12:33:22 -0300
1250;454;20.0;2020-10-01 12:14:40 -0300
1246;449;52.5;2020-09-30 23:34:14 -0300
1243;453;20.0;2020-09-30 18:59:56 -0300
1239;449;103.5;2020-09-29 22:51:56 -0300
1233;449;20.0;2020-09-28 17:01:20 -0300
1231;4;30.0;2020-09-24 18:17:10 -0300
1230;4;1000.0;2020-09-24 18:16:58 -0300
1215;4;1000.0;2020-09-14 20:57:22 -0300
1214;444;50.0;2020-09-12 22:18:11 -0300
1081;4;6.45;2020-09-04 23:34:10 -0300
1075;74;1000.0;2020-09-03 11:04:40 -0300
891;4;500.0;2020-08-27 09:50:28 -0300
890;4;500.0;2020-08-27 09:50:22 -0300
889;4;500.0;2020-08-27 09:50:02 -0300
888;4;500.0;2020-08-27 09:49:51 -0300
887;4;500.0;2020-08-27 09:49:34 -0300
886;4;25.0;2020-08-27 09:49:23 -0300
885;4;25.0;2020-08-27 09:49:03 -0300
884;4;25.0;2020-08-27 09:48:57 -0300
883;4;25.0;2020-08-27 09:48:52 -0300
882;4;25.0;2020-08-27 09:48:41 -0300
881;4;25.0;2020-08-27 09:48:17 -0300
880;4;10.0;2020-08-27 09:48:07 -0300
879;4;15.0;2020-08-27 09:47:51 -0300
878;4;25.0;2020-08-26 22:23:25 -0300
877;4;25.0;2020-08-26 22:23:20 -0300
876;4;25.0;2020-08-26 22:23:02 -0300
875;4;25.0;2020-08-26 22:22:59 -0300
874;4;25.0;2020-08-26 22:22:51 -0300
873;4;25.0;2020-08-26 22:22:45 -0300
872;4;500.0;2020-08-26 22:22:17 -0300
871;4;500.0;2020-08-26 22:22:08 -0300
870;4;500.0;2020-08-26 22:21:53 -0300
869;4;500.0;2020-08-26 22:21:30 -0300
868;4;500.0;2020-08-26 22:21:13 -0300
859;4;500.0;2020-08-26 21:55:58 -0300
858;4;500.0;2020-08-26 21:55:40 -0300
857;4;500.0;2020-08-26 21:55:17 -0300
856;4;500.0;2020-08-26 21:54:45 -0300
855;4;500.0;2020-08-26 21:50:21 -0300
750;4;7.86;2020-08-05 23:23:25 -0300
748;4;100.0;2020-07-31 12:33:31 -0300
746;431;1200.0;2020-07-31 12:31:53 -0300
712;4;40.0;2020-07-24 17:26:42 -0300
710;393;4.08;2020-07-18 12:21:39 -0300
706;393;20.0;2020-07-16 23:21:58 -0300
696;393;30.0;2020-07-16 05:58:56 -0300
695;4;4.5;2020-07-15 23:12:07 -0300
689;393;30.0;2020-07-15 07:59:38 -0300
682;4;5.0;2020-07-06 12:56:49 -0300
680;389;10.0;2020-07-06 12:55:52 -0300
676;4;5.0;2020-06-29 21:00:32 -0300
660;335;112.284375;2020-06-18 12:35:48 -0300
652;335;7.0;2020-06-14 18:22:01 -0300
633;369;100.0;2020-06-09 17:39:02 -0300
624;369;10.0;2020-06-04 06:01:51 -0300
623;369;10.0;2020-06-03 20:11:30 -0300
622;369;10.0;2020-06-03 19:58:55 -0300
619;335;72.962;2020-05-25 00:12:36 -0300
614;335;111.9525;2020-05-24 15:01:42 -0300
608;335;126.27;2020-05-20 14:20:55 -0300
605;335;161.82;2020-05-19 15:07:39 -0300
595;335;98.4;2020-05-16 16:19:27 -0300
594;335;102.06;2020-05-16 16:13:13 -0300
588;335;120.6;2020-05-15 12:24:29 -0300
586;335;37.5;2020-05-14 23:06:39 -0300
585;335;2.0;2020-05-14 17:55:27 -0300
580;335;70.0;2020-05-13 14:10:20 -0300
546;335;20.0;2020-05-12 10:23:04 -0300
545;335;20.0;2020-05-12 10:16:27 -0300
544;335;20.0;2020-05-09 20:43:07 -0300
532;4;9.9;2020-04-17 11:51:37 -0300
