3120;533;5.001;2021-01-28 20:46:47 -0300
3119;533;24.999000000000002;2021-01-28 20:46:47 -0300
3108;533;5.001;2021-01-28 10:47:37 -0300
3107;533;12.499500000000001;2021-01-28 10:47:36 -0300
3106;533;12.499500000000001;2021-01-28 10:47:36 -0300
3092;533;24.999000000000002;2021-01-28 10:02:57 -0300
3091;533;5.001;2021-01-28 10:02:57 -0300
3079;533;24.999000000000002;2021-01-23 09:44:31 -0300
3078;533;5.001;2021-01-23 09:44:30 -0300
3069;574;20.0;2021-01-22 21:29:52 -0300
3066;74;7.8;2021-01-21 21:11:14 -0300
3061;74;3.82;2021-01-20 20:05:16 -0300
3060;4;5.58;2021-01-20 20:05:16 -0300
3046;370;50.0;2021-01-20 16:07:00 -0300
3030;570;20.0;2021-01-15 12:53:40 -0300
3009;74;5.001;2021-01-14 08:04:03 -0300
3008;74;12.499500000000001;2021-01-14 08:04:03 -0300
3007;533;12.499500000000001;2021-01-14 08:04:03 -0300
3000;370;50.0;2021-01-13 19:12:34 -0300
2995;570;20.0;2021-01-13 11:22:24 -0300
2987;74;14.4969;2021-01-08 21:17:23 -0300
2986;74;24.999000000000002;2021-01-08 20:37:22 -0300
2985;74;5.001;2021-01-08 20:37:22 -0300
2978;74;2.5005;2021-01-08 20:05:53 -0300
2977;533;2.5005;2021-01-08 20:05:53 -0300
2967;73;5.001;2021-01-08 19:39:27 -0300
2966;73;24.999000000000002;2021-01-08 19:39:27 -0300
2956;74;17.82;2021-01-07 23:10:03 -0300
2949;74;5.001;2021-01-06 19:37:17 -0300
2944;569;30.0;2021-01-06 18:05:22 -0300
2943;370;50.0;2021-01-06 16:47:15 -0300
2935;533;5.001;2021-01-03 14:42:00 -0300
2934;73;24.999000000000002;2021-01-03 14:42:00 -0300
2921;4;1.0;2020-12-30 10:57:39 -0300
2903;73;24.999000000000002;2020-12-29 20:07:14 -0300
2881;370;50.0;2020-12-28 11:03:02 -0300
2866;533;4.724811000000001;2020-12-25 18:10:17 -0300
2865;74;0.16670000000000001;2020-12-25 18:10:17 -0300
2853;74;5.001;2020-12-23 23:08:27 -0300
2852;74;12.499500000000001;2020-12-23 23:08:26 -0300
2844;73;24.999000000000002;2020-12-23 21:20:36 -0300
2833;534;10.0;2020-12-23 17:57:43 -0300
2825;73;24.999000000000002;2020-12-22 22:33:27 -0300
2824;74;5.001;2020-12-22 22:33:27 -0300
2813;73;10.002;2020-12-22 22:10:45 -0300
2749;73;49.998000000000005;2020-12-21 21:57:46 -0300
2748;73;10.002;2020-12-21 21:57:46 -0300
2737;533;10.002;2020-12-21 21:33:40 -0300
2736;533;16.666;2020-12-21 21:33:39 -0300
2717;370;50.0;2020-12-21 10:42:32 -0300
2702;74;20.004;2020-12-19 15:20:55 -0300
2693;533;10.002;2020-12-18 23:35:03 -0300
2690;534;15.0;2020-12-18 23:13:15 -0300
2677;523;10.002;2020-12-18 22:42:21 -0300
2661;73;12.499500000000001;2020-12-18 22:08:59 -0300
2660;73;12.499500000000001;2020-12-18 22:08:59 -0300
2659;73;10.002;2020-12-18 22:08:59 -0300
2649;73;10.002;2020-12-18 21:42:37 -0300
2648;73;49.998000000000005;2020-12-18 21:42:37 -0300
2634;73;10.002;2020-12-18 21:20:54 -0300
2628;73;24.999000000000002;2020-12-18 20:33:03 -0300
2627;74;10.002;2020-12-18 20:33:02 -0300
2621;74;10.002;2020-12-18 20:06:55 -0300
2614;533;10.002;2020-12-18 19:41:18 -0300
2613;74;16.666;2020-12-18 19:41:18 -0300
2612;73;16.666;2020-12-18 19:41:18 -0300
2611;73;16.666;2020-12-18 19:41:18 -0300
2601;533;1.0;2020-12-18 17:48:50 -0300
2598;533;50.0;2020-12-18 17:45:25 -0300
2596;533;38.0;2020-12-18 17:43:55 -0300
2593;73;20.004;2020-12-18 15:10:29 -0300
2584;530;1.02;2020-12-18 00:08:00 -0300
2582;73;10.002;2020-12-17 23:00:37 -0300
2580;73;102.0;2020-12-17 22:47:38 -0300
2579;73;102.0;2020-12-17 22:47:06 -0300
2561;523;5.001;2020-12-17 22:07:15 -0300
2548;73;12.499500000000001;2020-12-17 21:35:00 -0300
2539;523;24.999000000000002;2020-12-17 20:39:10 -0300
2526;523;10.002;2020-12-16 23:23:24 -0300
2514;74;10.002;2020-12-16 21:33:05 -0300
2496;529;10.002;2020-12-15 21:29:13 -0300
2492;530;20.0;2020-12-15 19:31:47 -0300
2482;523;10.002;2020-12-14 22:29:33 -0300
2469;523;10.002;2020-12-14 20:11:35 -0300
2461;529;50.0;2020-12-13 15:10:15 -0300
2451;73;10.002;2020-12-12 22:25:21 -0300
2441;73;24.999000000000002;2020-12-12 21:53:33 -0300
2432;73;10.002;2020-12-12 21:18:11 -0300
2421;73;49.998000000000005;2020-12-12 20:51:07 -0300
2420;74;3.334;2020-12-12 20:51:07 -0300
2419;73;3.334;2020-12-12 20:51:07 -0300
2418;73;3.334;2020-12-12 20:51:07 -0300
2402;73;10.002;2020-12-12 20:29:33 -0300
2390;73;10.002;2020-12-12 20:05:24 -0300
2389;73;16.666;2020-12-12 20:05:24 -0300
2388;73;16.666;2020-12-12 20:05:24 -0300
2378;73;10.002;2020-12-12 19:41:10 -0300
2366;73;10.002;2020-12-12 19:10:37 -0300
2357;74;49.998000000000005;2020-12-12 12:41:34 -0300
2356;74;10.002;2020-12-12 12:41:34 -0300
2353;74;49.998000000000005;2020-12-12 12:22:25 -0300
