3911;690;-10.0;2021-06-27 17:46:30 -0300
3910;695;-10.0;2021-06-27 17:14:23 -0300
3909;695;-10.0;2021-06-27 16:43:48 -0300
3908;690;-20.0;2021-06-27 15:44:31 -0300
3907;690;-20.0;2021-06-27 15:41:27 -0300
3906;690;-50.0;2021-06-27 15:39:18 -0300
3905;689;-2.0;2021-06-27 12:28:38 -0300
3904;690;-20.0;2021-06-27 12:06:06 -0300
3903;689;-2.0;2021-06-27 12:04:31 -0300
3902;695;-10.0;2021-06-27 11:48:17 -0300
3901;695;-10.0;2021-06-27 11:44:46 -0300
3900;695;-10.0;2021-06-27 11:33:48 -0300
3898;690;-50.0;2021-06-27 10:54:13 -0300
3897;690;-20.0;2021-06-27 10:52:24 -0300
3896;689;-5.0;2021-06-27 09:29:14 -0300
3895;689;-5.0;2021-06-27 09:27:55 -0300
3894;689;-5.0;2021-06-27 09:13:56 -0300
3893;690;-20.0;2021-06-27 09:03:21 -0300
3892;690;-20.0;2021-06-27 08:48:09 -0300
3891;690;-30.0;2021-06-27 08:46:08 -0300
3890;695;-10.0;2021-06-26 23:27:44 -0300
3889;695;-20.0;2021-06-26 23:09:24 -0300
3888;689;-2.0;2021-06-26 21:15:33 -0300
3887;689;-2.0;2021-06-26 20:59:29 -0300
3886;689;-2.0;2021-06-26 20:50:36 -0300
3884;370;-5.0;2021-06-26 18:41:07 -0300
3882;690;-10.0;2021-06-26 15:40:39 -0300
3880;690;-20.0;2021-06-26 15:14:27 -0300
3876;689;-10.0;2021-06-26 10:20:17 -0300
3875;690;-10.0;2021-06-26 10:13:22 -0300
3874;690;-10.0;2021-06-26 10:11:21 -0300
3873;690;-10.0;2021-06-26 10:09:50 -0300
3872;690;-10.0;2021-06-26 10:07:09 -0300
3871;690;-10.0;2021-06-26 10:03:39 -0300
3870;690;-10.0;2021-06-26 10:02:35 -0300
3869;690;-20.0;2021-06-26 10:01:02 -0300
3868;690;-20.0;2021-06-26 09:58:12 -0300
3866;689;-2.0;2021-06-25 22:34:42 -0300
3865;689;-2.0;2021-06-25 22:32:36 -0300
3864;370;-5.0;2021-06-25 22:10:56 -0300
3863;689;-2.0;2021-06-25 21:53:28 -0300
3861;431;-100.0;2021-06-25 20:01:46 -0300
3860;689;-2.0;2021-06-25 19:33:59 -0300
3859;690;-10.0;2021-06-25 14:53:00 -0300
3858;690;-10.0;2021-06-25 14:42:56 -0300
3857;690;-20.0;2021-06-25 14:40:53 -0300
3854;690;-20.0;2021-06-25 11:09:16 -0300
3853;690;-10.0;2021-06-25 11:08:22 -0300
3852;690;-10.0;2021-06-25 11:06:07 -0300
3851;690;-10.0;2021-06-25 11:04:31 -0300
3846;689;-3.0;2021-06-24 21:47:36 -0300
3845;689;-5.0;2021-06-24 21:29:01 -0300
3844;689;-3.0;2021-06-24 21:26:14 -0300
3843;370;-10.0;2021-06-24 21:25:02 -0300
3842;689;-2.0;2021-06-24 21:09:04 -0300
3841;689;-2.0;2021-06-24 21:08:06 -0300
3840;689;-2.0;2021-06-24 15:25:50 -0300
3839;689;-2.0;2021-06-24 15:20:46 -0300
3838;689;-2.0;2021-06-24 15:15:01 -0300
3837;690;-30.0;2021-06-24 13:46:55 -0300
3836;690;-20.0;2021-06-24 13:45:37 -0300
3834;690;-10.0;2021-06-24 13:33:35 -0300
3833;690;-10.0;2021-06-24 13:31:40 -0300
3832;690;-10.0;2021-06-24 13:30:43 -0300
3831;690;-10.0;2021-06-24 13:29:38 -0300
3830;689;-3.0;2021-06-24 13:13:00 -0300
3829;689;-2.0;2021-06-24 12:24:41 -0300
3828;689;-2.0;2021-06-24 12:18:29 -0300
3827;689;-2.0;2021-06-24 12:17:27 -0300
3826;689;-2.0;2021-06-24 12:10:42 -0300
3825;689;-2.0;2021-06-24 12:10:02 -0300
3824;690;-20.0;2021-06-24 11:01:21 -0300
3820;690;-10.0;2021-06-24 10:51:27 -0300
3819;690;-10.0;2021-06-24 10:46:56 -0300
3818;690;-10.0;2021-06-24 10:30:33 -0300
3814;690;-10.0;2021-06-24 09:54:28 -0300
3813;690;-10.0;2021-06-24 09:51:48 -0300
3812;690;-10.0;2021-06-24 09:50:07 -0300
3811;690;-10.0;2021-06-24 09:49:11 -0300
3810;690;-10.0;2021-06-24 09:48:02 -0300
3808;689;-3.0;2021-06-24 09:24:47 -0300
3807;689;-3.0;2021-06-23 22:37:34 -0300
3806;370;-5.0;2021-06-23 22:29:56 -0300
3805;689;-3.0;2021-06-23 22:29:24 -0300
3804;689;-3.0;2021-06-23 18:58:36 -0300
3803;689;-2.0;2021-06-23 17:23:58 -0300
3802;689;-2.0;2021-06-23 17:05:24 -0300
3801;689;-2.0;2021-06-23 16:57:35 -0300
3800;680;-2.0;2021-06-23 16:43:56 -0300
3799;689;-2.0;2021-06-23 16:25:54 -0300
3798;689;-2.0;2021-06-23 16:10:19 -0300
3797;689;-2.0;2021-06-23 15:56:11 -0300
3796;689;-5.0;2021-06-23 15:39:52 -0300
3795;689;-2.0;2021-06-23 15:14:58 -0300
3794;680;-2.0;2021-06-23 15:04:39 -0300
3793;370;-5.0;2021-06-23 14:56:37 -0300
3792;680;-2.0;2021-06-23 14:46:11 -0300
3791;690;-20.0;2021-06-23 13:22:55 -0300
3790;690;-10.0;2021-06-23 13:07:10 -0300
3789;690;-10.0;2021-06-23 12:51:20 -0300
3788;690;-10.0;2021-06-23 12:48:24 -0300
