4267;690;-10.0;2021-07-07 08:43:14 -0300
4266;690;-10.0;2021-07-07 08:21:06 -0300
4265;690;-10.0;2021-07-07 08:19:20 -0300
4264;690;-10.0;2021-07-07 08:18:13 -0300
4263;690;-10.0;2021-07-07 08:17:20 -0300
4262;690;-10.0;2021-07-07 07:23:21 -0300
4261;702;-2.0;2021-07-07 00:36:58 -0300
4260;695;-10.0;2021-07-07 00:24:23 -0300
4259;695;-10.0;2021-07-06 23:58:09 -0300
4258;702;-2.0;2021-07-06 21:03:07 -0300
4257;689;-2.0;2021-07-06 19:41:47 -0300
4256;702;-3.0;2021-07-06 18:46:21 -0300
4255;690;-10.0;2021-07-06 18:18:11 -0300
4254;690;-10.0;2021-07-06 18:14:33 -0300
4252;431;-100.0;2021-07-06 18:12:56 -0300
4251;690;-38.0;2021-07-06 18:00:28 -0300
4250;690;-2.0;2021-07-06 17:38:12 -0300
4249;690;-20.0;2021-07-06 17:35:27 -0300
4248;690;-11.0;2021-07-06 16:42:02 -0300
4247;695;-10.0;2021-07-06 15:16:49 -0300
4245;431;-50.0;2021-07-06 14:46:41 -0300
4244;690;-10.0;2021-07-06 14:09:12 -0300
4243;690;-10.0;2021-07-06 14:07:59 -0300
4242;690;-10.0;2021-07-06 14:06:23 -0300
4240;690;-10.0;2021-07-06 14:04:24 -0300
4239;690;-10.0;2021-07-06 14:03:28 -0300
4238;702;-5.0;2021-07-06 13:26:33 -0300
4237;690;-10.0;2021-07-06 13:07:55 -0300
4236;690;-10.0;2021-07-06 13:04:41 -0300
4235;690;-10.0;2021-07-06 13:03:38 -0300
4234;690;-10.0;2021-07-06 11:11:31 -0300
4233;690;-10.0;2021-07-06 10:05:43 -0300
4232;689;-2.0;2021-07-06 10:01:59 -0300
4230;431;-70.0;2021-07-06 09:58:06 -0300
4228;689;-2.0;2021-07-06 09:53:53 -0300
4227;690;-10.0;2021-07-06 09:45:56 -0300
4226;690;-10.0;2021-07-06 09:44:39 -0300
4225;690;-10.0;2021-07-06 09:42:57 -0300
4224;690;-10.0;2021-07-06 09:42:11 -0300
4223;689;-2.0;2021-07-06 09:37:21 -0300
4222;689;-3.0;2021-07-06 09:36:28 -0300
4221;689;-5.0;2021-07-06 09:35:39 -0300
4220;689;-5.0;2021-07-06 09:34:35 -0300
4219;690;-10.0;2021-07-05 19:55:51 -0300
4217;431;-50.0;2021-07-05 18:35:52 -0300
4216;689;-30.0;2021-07-05 18:16:01 -0300
4215;690;-10.0;2021-07-05 17:51:07 -0300
4214;689;-2.0;2021-07-05 17:48:52 -0300
4213;690;-10.0;2021-07-05 17:47:41 -0300
4212;690;-10.0;2021-07-05 17:40:32 -0300
4211;690;-10.0;2021-07-05 17:38:42 -0300
4210;690;-20.0;2021-07-05 17:32:32 -0300
4209;690;-10.0;2021-07-05 15:59:16 -0300
4208;690;-10.0;2021-07-05 15:58:27 -0300
4207;690;-20.0;2021-07-05 15:57:12 -0300
4205;431;-100.0;2021-07-05 15:34:32 -0300
4204;695;-8.0;2021-07-05 12:03:07 -0300
4203;690;-10.0;2021-07-05 09:57:31 -0300
4202;690;-10.0;2021-07-05 09:55:49 -0300
4201;690;-10.0;2021-07-05 09:54:06 -0300
4200;690;-15.0;2021-07-05 09:52:01 -0300
4199;690;-10.0;2021-07-05 09:48:26 -0300
4198;690;-10.0;2021-07-05 09:46:57 -0300
4197;690;-10.0;2021-07-05 09:44:43 -0300
4195;431;-75.0;2021-07-05 09:39:05 -0300
4194;690;-10.0;2021-07-05 06:33:44 -0300
4193;690;-10.0;2021-07-05 06:30:34 -0300
4192;690;-10.0;2021-07-04 19:53:03 -0300
4191;690;-10.0;2021-07-04 19:51:37 -0300
4190;689;-2.0;2021-07-04 18:59:24 -0300
4189;689;-2.0;2021-07-04 18:58:06 -0300
4188;690;-10.0;2021-07-04 18:32:02 -0300
4187;690;-10.0;2021-07-04 18:30:47 -0300
4186;690;-10.0;2021-07-04 18:28:36 -0300
4185;689;-5.0;2021-07-04 16:24:20 -0300
4184;690;-10.0;2021-07-04 16:23:32 -0300
4183;690;-10.0;2021-07-04 16:22:18 -0300
4182;690;-10.0;2021-07-04 16:17:23 -0300
4181;689;-3.0;2021-07-04 14:23:09 -0300
4180;689;-2.0;2021-07-04 14:21:13 -0300
4179;689;-2.0;2021-07-04 14:20:49 -0300
4178;689;-2.0;2021-07-04 13:46:57 -0300
4177;689;-2.0;2021-07-04 13:44:21 -0300
4176;689;-2.0;2021-07-04 13:36:09 -0300
4175;689;-2.0;2021-07-04 13:27:44 -0300
4173;431;-100.0;2021-07-04 12:33:35 -0300
4172;695;-7.0;2021-07-04 11:40:49 -0300
4170;690;-10.0;2021-07-04 10:52:27 -0300
4169;690;-10.0;2021-07-04 10:50:10 -0300
4168;690;-10.0;2021-07-04 10:48:22 -0300
4167;690;-10.0;2021-07-04 10:46:43 -0300
4166;690;-10.0;2021-07-04 10:44:52 -0300
4165;690;-20.0;2021-07-04 10:42:58 -0300
4164;690;-20.0;2021-07-04 10:41:48 -0300
4163;690;-10.0;2021-07-04 10:16:48 -0300
4162;689;-2.0;2021-07-04 09:55:26 -0300
4161;689;-2.0;2021-07-04 09:52:34 -0300
4159;431;-100.0;2021-07-04 07:59:56 -0300
4158;205;-2.0;2021-07-04 00:18:25 -0300
4157;695;-10.0;2021-07-03 20:55:26 -0300
4156;690;-30.0;2021-07-03 20:51:07 -0300
