3667;690;-20.0;2021-06-15 12:05:30 -0300
3660;431;-2.0;2021-06-15 10:40:24 -0300
3659;690;-10.0;2021-06-15 09:25:23 -0300
3658;690;-10.0;2021-06-15 08:58:20 -0300
3657;689;-2.0;2021-06-15 05:53:43 -0300
3656;74;-5.0;2021-06-14 22:23:52 -0300
3655;431;-100.0;2021-06-14 21:31:46 -0300
3654;689;-2.0;2021-06-14 21:09:25 -0300
3653;694;-80.0;2021-06-14 20:40:00 -0300
3651;694;-50.0;2021-06-14 20:08:27 -0300
3650;689;-2.0;2021-06-14 19:57:31 -0300
3649;694;-2.0;2021-06-14 19:57:02 -0300
3648;689;-4.0;2021-06-14 19:53:16 -0300
3647;689;-2.0;2021-06-14 19:48:38 -0300
3646;689;-2.0;2021-06-14 19:40:24 -0300
3645;690;-30.0;2021-06-14 19:15:02 -0300
3638;694;-100.0;2021-06-14 17:40:41 -0300
3637;689;-2.0;2021-06-14 17:12:33 -0300
3635;689;-2.0;2021-06-14 17:02:20 -0300
3634;689;-2.0;2021-06-14 16:56:50 -0300
3633;690;-20.0;2021-06-14 16:50:28 -0300
3632;689;-2.0;2021-06-14 16:38:55 -0300
3631;690;-30.0;2021-06-14 14:19:10 -0300
3627;689;-2.0;2021-06-13 22:29:56 -0300
3626;689;-2.0;2021-06-13 22:27:50 -0300
3625;689;-2.0;2021-06-13 22:25:06 -0300
3624;387;-20.0;2021-06-13 13:19:24 -0300
3622;689;-10.0;2021-06-13 12:58:10 -0300
3621;689;-2.0;2021-06-13 12:39:47 -0300
3620;689;-5.0;2021-06-13 10:39:33 -0300
3619;689;-5.0;2021-06-13 10:36:59 -0300
3618;689;-2.0;2021-06-13 10:30:59 -0300
3617;689;-2.0;2021-06-13 09:59:56 -0300
3616;689;-2.0;2021-06-13 09:50:27 -0300
3615;690;-20.0;2021-06-13 08:40:39 -0300
3614;690;-10.0;2021-06-13 08:38:11 -0300
3613;690;-20.0;2021-06-13 08:35:19 -0300
3612;689;-2.0;2021-06-13 08:09:26 -0300
3611;685;-4.0;2021-06-13 01:06:10 -0300
3610;685;-2.0;2021-06-13 01:00:47 -0300
3609;690;-20.0;2021-06-12 21:06:56 -0300
3608;690;-10.0;2021-06-12 21:04:52 -0300
3607;690;-20.0;2021-06-12 19:15:55 -0300
3604;689;-5.0;2021-06-12 18:09:39 -0300
3603;690;-30.0;2021-06-12 16:57:00 -0300
3602;689;-2.0;2021-06-12 16:35:24 -0300
3601;690;-20.0;2021-06-12 16:33:06 -0300
3600;690;-10.0;2021-06-12 16:22:26 -0300
3599;690;-20.0;2021-06-12 16:20:22 -0300
3598;689;-5.0;2021-06-12 16:09:09 -0300
3597;689;-5.0;2021-06-12 16:05:23 -0300
3596;685;-2.0;2021-06-12 15:56:08 -0300
3595;685;-2.0;2021-06-12 15:52:56 -0300
3594;690;-20.0;2021-06-12 14:40:24 -0300
3592;689;-2.0;2021-06-12 10:00:34 -0300
3591;370;-10.0;2021-06-12 08:08:02 -0300
3590;370;-5.0;2021-06-12 01:23:19 -0300
3589;689;-2.0;2021-06-11 22:03:00 -0300
3588;689;-2.0;2021-06-11 22:01:23 -0300
3587;689;-2.0;2021-06-11 21:36:16 -0300
3586;689;-2.0;2021-06-11 21:29:53 -0300
3585;689;-2.0;2021-06-11 21:19:48 -0300
3584;689;-2.0;2021-06-11 21:13:32 -0300
3581;685;-5.0;2021-06-11 13:11:11 -0300
3578;370;-5.0;2021-06-11 10:01:56 -0300
3577;387;-5.0;2021-06-10 18:59:46 -0300
3574;685;-3.0;2021-06-09 20:50:46 -0300
3573;685;-2.0;2021-06-09 20:42:15 -0300
3572;387;-20.0;2021-06-09 18:21:09 -0300
3570;370;-5.0;2021-06-09 13:54:50 -0300
3569;442;-5.0;2021-06-09 10:47:21 -0300
3567;370;-5.0;2021-06-08 22:56:44 -0300
3566;370;-10.0;2021-06-08 14:53:28 -0300
3564;431;-50.0;2021-06-08 13:13:38 -0300
3562;73;-4769.35;2021-06-05 00:53:14 -0300
3561;205;-85.0;2021-06-05 00:52:06 -0300
3560;205;-5.0;2021-06-03 23:33:28 -0300
3559;205;-5.0;2021-06-03 22:36:51 -0300
3557;205;-5.0;2021-06-03 16:19:44 -0300
3554;205;-20.0;2021-06-02 18:45:50 -0300
3551;370;-5.0;2021-05-25 02:56:36 -0300
3550;660;-4.0;2021-05-23 14:42:33 -0300
3549;660;-5.0;2021-05-23 14:38:14 -0300
3548;660;-4.0;2021-05-23 14:36:37 -0300
3547;660;-5.0;2021-05-23 14:28:20 -0300
3546;370;-5.0;2021-05-23 08:22:32 -0300
3542;660;-3.0;2021-05-22 13:49:00 -0300
3541;660;-4.0;2021-05-22 13:46:19 -0300
3540;660;-5.0;2021-05-22 13:45:15 -0300
3539;660;-5.0;2021-05-22 13:43:55 -0300
3537;660;-4.0;2021-05-22 13:42:25 -0300
3536;660;-3.0;2021-05-22 13:33:46 -0300
3535;660;-3.0;2021-05-22 13:33:04 -0300
3534;660;-2.0;2021-05-22 13:31:59 -0300
3532;370;-10.0;2021-05-21 10:35:12 -0300
3531;211;-2.0;2021-05-20 23:40:34 -0300
3530;660;-2.0;2021-05-20 21:30:37 -0300
3529;660;-2.0;2021-05-20 21:27:26 -0300
3528;211;-2.0;2021-05-20 20:10:38 -0300
3527;211;-2.0;2021-05-20 20:05:33 -0300
3526;211;-5.0;2021-05-20 19:41:42 -0300
